candidateId,value
630665b8594e18004af0577c,Universidad Tecnológica Del Perú
630665b8594e18004af05783,Upc San Isidro
630665b8594e18004af05783,I.e.p San José - Chimbote
630665b8594e18004af05783,Icpna
630665b8594e18004af0578b,Zegel Ipae
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Secundaria
630665b8594e18004af0578b,Rosa A. Donayre De Morey – Primaria
630665b8594e18004af05796,Universidad Ricardo Palma
630665b8594e18004af057a3,Sise
630665b8594e18004af057a3,Universidad Privada Del Norte
630665b8594e18004af057b0,Universidad Tecnológica Del Peru
630665b8594e18004af057b7,Universidad Nacional De Huancavelica
630665b8594e18004af057c2,Instituto Sise
630665b8594e18004af057c9,Certus
630665b8594e18004af057d0,Universidad Privada Antenor Orrego
630665b8594e18004af057d0,William Harvey
630665b8594e18004af057d8,Universidad Peruana Unión
630665b8594e18004af057e0,Instituto De Formación Bancaria - Ifb
630665b8594e18004af057e9,Certus Ifb
630665b8594e18004af057e9,Certus Ifb
630665b8594e18004af057f2,Insituto Superior Tecnologico Ramiro Prialé Prialé
630665b8594e18004af057fc,Universidad Cientifica Del Peru
630665b8594e18004af0580a,Instituto Superior Tecnológico Sise
630665b8594e18004af0581a,Universidad Norbert Wiener
630665b8594e18004af05827,Universidad Nacional San Antonio Abad Del Cusco
630665b8594e18004af0582e,Universidad Nacional Mayor De San Marcos - Unmsm
630665b8594e18004af05837,I.e.s.t.p Simón Bolívar
630665b8594e18004af05837,I.e.p.p. Santa María De Guadalupe
630665b8594e18004af05844,Universidad Privada Del Norte
630665b8594e18004af05844,Colegio Primero De Mayo
630665b8594e18004af0584f,Universidad Cesar Vallejo
630665b8594e18004af0584f,Cis
630665b8594e18004af0584f,Centro De Inglés
630665b8594e18004af0584f,I.e Antonio Torres Araujo
630665b8594e18004af0585c,I.s.t. Luciano Castillo Colonna
630665b8594e18004af05862,Zegel Ipae
630665b8594e18004af05869,San Vicente De Paul
630665b8594e18004af0586f,Instituto Telesup
630665b8594e18004af05876,Certus
630665b8594e18004af0587d,Senati
630665b8594e18004af0587d,Icpna
630665b8594e18004af05884,Certus
630665b8594e18004af05884,Universidad Tecnologica Del Peru
630665b8594e18004af05895,Sice
630665b8594e18004af05895,Extension Universitaria Umsm
630665b8594e18004af0589e,Instituto Peruano De Sistemas Sise
630665b8594e18004af058a5,Certus
630665b8594e18004af058ad,Isil
630665b8594e18004af058ad,Trilce
630665b8594e18004af058b5,Universidad Nacional De San Agustín
630665b8594e18004af058be,Universidad Andina Del Cusco
630665b8594e18004af058c6,Isil
630665b8594e18004af058cd,Universidad Tecnológica Del Perú
630665b8594e18004af058d6,Neumann
630665b8594e18004af058d6,Universidad Privada De Tacna
630665b8594e18004af058de,"I.e. Defensores De La Patria, N° 538"
630665b8594e18004af058e5,Universidad Privada Del Norte
630665b8594e18004af058e5,Instituto De Formación Bancaria - Ifb
630665b8594e18004af058ef,Certus
630665b8594e18004af058ef,Certus
630665b8594e18004af058f6,Instituto Superior Sise
630665b8594e18004af058fd,Sise
630665b8594e18004af05904,Universidad Privada Del Norte
630665b8594e18004af0590a,Trilce Villa María
630665b8594e18004af0590a,Iestp Julio César Tello
630665b8594e18004af05917,Univesidad Cesar Vallejo
630665b8594e18004af05924,Universidad Cesar Vallejo
630665b8594e18004af05924,Instituto Adex
630665b8594e18004af05924,Instituto Adex
630665b8594e18004af0592f,Universidad Femenina Del Sagrado Corazón - Unife
630665b8594e18004af05938,Universidad Nacional Del Centro Del Perú
630665b8594e18004af05938,Universidad Nacional De Colombia
630665b8594e18004af05948,Instituto Superior Tecnológico Público Juli
630665b8594e18004af05948,Universidad Andina Néstor Cáceres Velásquez
630665b8594e18004af05950,Sise
630665b8594e18004af05964,Certus
630665b8594e18004af0596b,Certus
630665b8594e18004af05973,Ifb Certus
630665b8594e18004af0597b,Adex
630665b8594e18004af0597b,Uigv
630665b8594e18004af05985,Idat
630665b8594e18004af0598a,Istp Argentina
630665b8594e18004af05992,Sise
630665b8594e18004af0599a,I. E. S. T. P. Pedro A. Del Águila Hidalgo.
630665b8594e18004af059a2,Certus
630665b8594e18004af059a2,Universidad Cesar Vallejo
630665b8594e18004af059ac,Instituto Superior Tecnológico - Telesup
630665b8594e18004af059b5,Certus
630665b8594e18004af059bc,Instituto De Formación Bancaria - Ifb
630665b8594e18004af059bc,Instituto De Formación Bancaria - Ifb
630665b8594e18004af059bc,Escuela Internacional De Gerencia
630665b8594e18004af059ca,Universidad Peruana De Ciencias Aplicadas
630665b8594e18004af059d1,Universidad Nacional De San Martin
630665b8594e18004af059dc,Universidad Privada Del Norte
630665b8594e18004af059ea,Instituto San Ignacio Del Oyola
630665b8594e18004af059f0,Insitito Sise
630665b8594e18004af059f7,Universidad Nacional De La Amazonia Peruana
630665b8594e18004af059fd,Certus
630665b8594e18004af05a04,Universidad Peruana De Ciencias Aplicadas
630665b8594e18004af05a0c,Saco Oliveros
630665b8594e18004af05a15,Centro Técnico Superior Impakto
630665b8594e18004af05a1c,Instituto Superior Sise
630665b8594e18004af05a2c,Universidad Tecnológica Del Perú
630665b8594e18004af05a34,Universidad Nacional De La Amazonía Peruana
630665b8594e18004af05a3e,Universidad Alas Peruanas
630665b8594e18004af05a45,Cibertec
630665b8594e18004af05a4b,Universidad Cesar Vallejo
630665b8594e18004af05a53,Instituto Sise
630665b8594e18004af05a5a,San Antonio Abad Del Cusco
630665b8594e18004af05a61,Certus
630665b8594e18004af05a68,Universidad Tecnologica De Los Andes
630665b8594e18004af05a78,Ifb Certus
630665b8594e18004af05a7f,Universidad Andina Del Cusco
630665b8594e18004af05a8a,San Ignacio De Loyola
630665b8594e18004af05a95,Universidad Cesar Vallejo
630665b8594e18004af05a9c,Instituto De Educación Superior Tecnológico Público Amazonas Yurimaguas
630665b8594e18004af05aab,Universidad Catolica Los Angeles De Chimbote
630665b8594e18004af05ab3,Cibertec
630665b8594e18004af05ab3,Ifb
630665b8594e18004af05abd,Universidad De San Martin De Porres - Usmp
630665b8594e18004af05ac6,Universidad Nacional De Tumbes
630665b8594e18004af05ad0,Instituto Superior Sise
630665b8594e18004af05ad9,Administración Bancaria
630665b8594e18004af05ad9,Cesar Vallejo
630665b8594e18004af05ae4,Universidad Nacional De Frontera
630665b8594e18004af05af1,Amazonico
630665b8594e18004af05af8,Administración De Empresas
630665b8594e18004af05af8,I.e.p Discovery
630665b8594e18004af05b02,Instituto Superior Privado Fibonacci
630665b8594e18004af05b0a,Universidad De Huanuco
630665b8594e18004af05b11,Instituto De Educación Superior Privado Cibertec
630665b8594e18004af05b11,Iee Carlos Wiesse
630665b8594e18004af05b19,Unheval
630665b8594e18004af05b19,Colegio Nacional De Chavin De Pariarca
630665b8594e18004af05b28,Instituto Sise
630665b8594e18004af05b2f,Carlos Cueto Fernandini
630665b8594e18004af05b39,Instituto Sise
630665b8594e18004af05b48,Icpna
630665b8594e18004af05b48,Universidad Privada Del Norte
630665b8594e18004af05b58,San Martín De Porres
630665b8594e18004af05b60,Sise
630665b8594e18004af05b66,Universidad Peruana Unión
630665b8594e18004af05b6c,Universidad Nacional Amazónica De Madre De Dios
630665b8594e18004af05b7a,Insittuto Sise
630665b8594e18004af05b87,Instituto Superior Sise
630665b8594e18004af05b8e,Antenor Orrego Espinoza
630665b8594e18004af05b95,Universidad Autónoma Del Perú
630665b8594e18004af05b9b,Certus
630665b8594e18004af05ba2,Universidad Tecnológica Del Peru
630665b8594e18004af05ba9,Instituto De Emprendedores Usil
630665b8594e18004af05bb1,Certus
630665b8594e18004af05bb8,Adex
630665b8594e18004af05bc3,Universidad Privada Del Norte
630665b8594e18004af05bcd,Universidad Andina Del Cusco
630665b8594e18004af05bd8,Universidad Privada Del Norte
630665b8594e18004af05bde,Universidad Tecnológica Del Perú
630665b8594e18004af05be8,Usmp
630665b8594e18004af05bee,Instituto Sise
630665b8594e18004af05bf6,Cimas
630665b8594e18004af05bfe,Sise
630665b8594e18004af05c04,Universidad Privada Del Norte
630665b8594e18004af05c0c,I.e.s.t.p Ada A Byron
630665b8594e18004af05c12,Universidad Privada Del Norte
630665b8594e18004af05c20,Certus
630665b8594e18004af05c2e,Universidad Jaime Bausate Y Meza
630665b8594e18004af05c2e,Isil
630665b8594e18004af05c3a,Universidad Privada Del Norte - Unp
630665b8594e18004af05c3a,Britanico
630665b8594e18004af05c41,Sise
630665b8594e18004af05c41,Sise
630665b8594e18004af05c4c,Universidad Catolica De Trujillo
630665b8594e18004af05c53,Instituto Superior Santa Rosa
630665b8594e18004af05c5a,Centro Peruano Bancario
630665b8594e18004af05c62,Idat
630665b8594e18004af05c62,Cibertec
630665b8594e18004af05c62,Sise
630665b8594e18004af05c6c,Universidad Peruana De Ciencias Aplicadas
630665b8594e18004af05c6c,Ifb Certus
630665b8594e18004af05c7a,Universidad Privada Del Norte
630665b8594e18004af05c82,Universidad Autonoma De Ica
630665b8594e18004af05c8a,Sise
630665b8594e18004af05c91,Universidad San Pedro
630665b8594e18004af05c98,Certus
630665b8594e18004af05ca4,Instituto Sise
630665b8594e18004af05cac,Brtanico
630665b8594e18004af05cac,Universidad Cesar Vallejo
630665b8594e18004af05cb4,Certus
630665b8594e18004af05cbc,Universidad Católica De Santa Maria
630665b8594e18004af05cc4,Pucp
630665b8594e18004af05ccb,Universidad Nacional Agraria De La Selva
630665b8594e18004af05cd8,Certus
630665b8594e18004af05cdf,Universidad Privada San Juan Bautista
630665b8594e18004af05ce5,Universidad San Martin De Porres
630665b8594e18004af05ce5,Instituto Sise
630665b8594e18004af05cf1,Universidad Cesar Vallejo - Ucv
630665b8594e18004af05cf1,Icpna
630665b8594e18004af05d04,Universidad San Martín De Porres
630665b8594e18004af05d0b,Universidad Peruana Los Andes
630665b8594e18004af05d18,Instituto Superior Sise
630665b8594e18004af05d1f,Certus
630665b8594e18004af05d26,Santa Maria Coprodeli
630665b8594e18004af05d2c,Sise
630665b8594e18004af05d33,Universidad San Ignacio De Loyola
630665b8594e18004af05d39,Certus
630665b8594e18004af05d40,Universidad Autonoma Del Perú
630665b8594e18004af05d47,Universidad De San Martin De Porres
630665b8594e18004af05d4e,Isil
630665b8594e18004af05d54,Universidad Peruana De Ciencias Aplicadas
630665b8594e18004af05d5a,Certus
630665b8594e18004af05d60,Universidad Nacional Federico Villarreal
630665b8594e18004af05d66,Senati
630665b8594e18004af05d6c,Cepeban
630665b8594e18004af05d73,Unprg
630665b8594e18004af05d7a,Instituto De Educación Superior Tecnológico Público
630665b8594e18004af05d81,Ifb Certus
630665b8594e18004af05d89,Idat
630665b8594e18004af05d90,Sise
630665b8594e18004af05d99,Isil
630665b8594e18004af05d9f,Cibertec
630665b8594e18004af05dac,Instituto Privado Certus
630665b8594e18004af05db3,Instituto Superior Sise
630665b8594e18004af05dba,Cibertec
630665b8594e18004af05dc1,Universidad Privada Del Norte
630665b8594e18004af05dc8,Cenfotur
630665b8594e18004af05dd8,Universidad Tecnológica Del Perú
630665b8594e18004af05ddf,San Luis Gonzaga De Ica
630665b8594e18004af05dee,Universidad Nacional Mayor De San Marcos
630665b8594e18004af05df7,Instituto Superior Sise
630665b8594e18004af05e00,Universidad Tecnologica Del Peru
630665b8594e18004af05e00,Certus
630665b8594e18004af05e09,Cepeban
630665b8594e18004af05e11,Ifb
630665b8594e18004af05e1e,Zegel Ipae
630665b8594e18004af05e27,Ifb Certus
630665b8594e18004af05e27,Pedro Coronado Arrascue
630665b8594e18004af05e30,Instituto Sise
630665b8594e18004af05e30,Instituto El Buen Pastor
630665b8594e18004af05e3a,Instituto Superior Sise
630665b8594e18004af05e44,Idat
630665b8594e18004af05e4b,Ifb Certus
630665b8594e18004af05e4b,Instituto Sise
630665b8594e18004af05e55,Universidad Catolica San Pablo
630665b8594e18004af05e55,Institucion Educativa Faraday
630665b8594e18004af05e5f,Pontificia Universidad Católica Del Perú
630665b8594e18004af05e66,Universidad Privada San Juan Bautista
630665b8594e18004af05e6f,Instituto Certus
630665b8594e18004af05e76,Universidad Peruana De Ciencias Aplicada
630665b8594e18004af05e7d,Certus
630665b8594e18004af05e97,Universidad Cesar Vallejo
630665b8594e18004af05ea0,Universidad Privada Del Norte
630665b8594e18004af05eaa,Certus
630665b8594e18004af05eb9,Instituto San Ignacio De Loyola
630665b8594e18004af05eb9,Instituto De Formación Bancaria
630665b8594e18004af05ec3,Universidad Esan
630665b8594e18004af05eca,Sise
630665b8594e18004af05ed1,Certus
630665b8594e18004af05ed8,Centro De Ingles Peruano-canadiense
630665b8594e18004af05ed8,José Faustino Sánchez Carrión
630665b8594e18004af05ee3,Universidad Cesar Vallejo - Ucv
630665b8594e18004af05eeb,Idat
630665b8594e18004af05ef9,En Curso
630665b8594e18004af05f00,Universidad Cesar Vallejo - Ucv
630665b8594e18004af05f00,Universidad Cesar Vallejo - Ucv
630665b8594e18004af05f00,Instituto Sise
630665b8594e18004af05f00,Intituto Internacional De Sistemas Empresariales - Iisep
630665b8594e18004af05f00,San Felipe Comas
630665b8594e18004af05f0f,Iestp Rosa Maria Araoz Pinto
630665b8594e18004af05f17,Ifb Certus
630665b8594e18004af05f1e,Universidad Privada Del Norte - Upn
630665b8594e18004af05f27,Universidad San Pedro
630665b8594e18004af05f27,Hernan Busse De La Guerra - Lima
630665b8594e18004af05f32,Universidad Tecnológica Del Perú
630665b8594e18004af05f3a,Universidad Privada Del Norte
630665b8594e18004af05f3a,Universidad Peruana De Ciencias Aplicadas
630665b8594e18004af05f44,Universidad Peruana De Ciencias Aplicadas
630665b8594e18004af05f44,Instituto Cultural Peruano Norteamericano
630665b8594e18004af05f44,Instituto Superior Tecnologico Cibertec
630665b8594e18004af05f44,Colegio San José Hermanos Maristas
630665b8594e18004af05f54,Universidad Nacional Mayor De San Marcos
630665b8594e18004af05f5c,Certus
630665b8594e18004af05f5c,Instituto Superior Tecnológico Publico Lonya Grande
630665b8594e18004af05f68,Alas Peruanas
630665b8594e18004af05f6e,Isil
630665b8594e18004af05f78,Certus
630665b8594e18004af05f80,Instituto Idat
630665b8594e18004af05f90,Certus
630665b8594e18004af05f97,Instituto Superior Sise
630665b8594e18004af05f97,Centro De Estudios Turísticos Avisstur
630665b8594e18004af05fa0,Sabio Antúnez De Mayolo
630665b8594e18004af05fa9,Certus Ifb
630665b8594e18004af05fbb,Universidad De San Martin De Porres - Usmp
630665b8594e18004af05fc2,Istp Carlos Cueto Fernandini
630665b8594e18004af05fca,Addis
630665b8594e18004af05fd1,Zegel Ipae
630665b8594e18004af05fd1,Escuela De Jesús
630665b8594e18004af05fda,Universidad Nacional Enrique Guzmán Y Valle
630665b8594e18004af05fe2,Universidad Privada Del Norte
630665b8594e18004af05fea,Ceprebanko
630665b8594e18004af05ff1,Universidad Alas Peruanas
630665b8594e18004af05ff8,Computron
630665b8594e18004af06000,Universidad Privada Del Norte
630665b8594e18004af06008,Universidad Peruana De Ciencias Aplicadas
630665b8594e18004af06008,Colegio María Alvarado - Lhs
630665b8594e18004af06008,Colegio Metodista Granbery - Juiz De Fora
630665b8594e18004af06010,Ifb-certus
630665b8594e18004af06017,Universidad Privada Del Norte
630665b8594e18004af0601d,Universidas Cesar Vallejo
630665b8594e18004af0601d,I.e. Abraham Valdelomar N°06 - Santa Anita
630665b8594e18004af06025,Certus
630665b8594e18004af0602b,Universidad Privada Del Norte
630665b8594e18004af06031,Universidad Peruana De Ciencias Aplicadas
630665b8594e18004af06039,Universidad Tecnológica Del Perú
630665b8594e18004af06043,Universidad Privada Del Norte
630665b8594e18004af06043,Señor De La Soledad
630665b8594e18004af0604a,Universidad Tecnológica Del Perú
630665b8594e18004af06054,Instituto San Ignacio De Loyola
630665b8594e18004af0605c,Univesidad Privada Del Norte
630665b8594e18004af0605c,Instituto Sise
630665b8594e18004af06066,Instituto San Ignacio De Loyola - Isil
630665b8594e18004af06066,Universidad Nacional Federico Villarreal - Unfv
630665b8594e18004af06071,I.e Bacilio Ramirez Peña
630665b8594e18004af0607d,José Carlos Mariategui
630665b8594e18004af0608e,Universidad Tecnológica Del Perú
630665b8594e18004af06096,Universidad Nacional De San Martín
630665b8594e18004af060a2,Certus
630665b8594e18004af060a2,Certus
630665b8594e18004af060ab,Zegel Ipae
630665b8594e18004af060b1,Idat
630665b8594e18004af060b8,Universidad Andina Nestor Caceres Velasquez
630665b8594e18004af060c4,Universidad Científica Del Sur
630665b8594e18004af060ca,Instituto Certus
630665b8594e18004af060d2,Certus
630665b8594e18004af060d9,Universidad Nacional San Luis Gonzaga De Ica
630665b8594e18004af060d9,I.e.p. Jose Carlos Mariátegui
630665b8594e18004af060e3,Universidad Nacional De Educación Enrique Guzmán Y Valle - La Cantuta
630665b8594e18004af060eb,Certus
630665b8594e18004af060f3,Icpna
630665b8594e18004af06100,Instituto De Formación Bancaria Certus
630665b8594e18004af06106,Certus
630665b8594e18004af06112,Universidad Ricardo Palma
630665b8594e18004af06120,Certus
630665b8594e18004af06127,Universidad Privada Del Norte
630665b8594e18004af0612e,Universidad Nacional Del Callao
630665b8594e18004af06134,Certus
630665b8594e18004af0613f,Instituto Certus
630665b8594e18004af06146,Manuel Seoane Corrales
630665b8594e18004af0614d,San Ignacio De Loyola
630665b8594e18004af0614d,Icpna
630665b8594e18004af0614d,Ifb- Certus
630665b8594e18004af0615e,Universidad Nacional Federico Villarreal
630665b8594e18004af06169,Universidad Continental
630665b8594e18004af0616f,Certus
630665b8594e18004af06175,Universidad Cesar Vallejo
630665b8594e18004af0617c,Universidad De Lima
630665b8594e18004af06185,Universidad Nacional Mayor De San Marcos
630665b8594e18004af0618c,Universidad Autónoma Del Perú
630665b8594e18004af06199,Instituto Universitario En Tecnología Antonio Jose De Su Re
630665b8594e18004af061a0,Certus
630665b8594e18004af061a7,Icpna
630665b8594e18004af061a7,Utp
630665b8594e18004af061a7,Contacto Joven
630665b8594e18004af061b4,Certus
630665b8594e18004af061bb,Iestp Alas Peruanas Ica
630665b8594e18004af061c3,Universidad Privada Del Norte
630665b8594e18004af061cc,I.e.p Maria Auxiliadora
630665b8594e18004af061d3,Universidad Peruana De Ciencias Aplicadas - Upc
630665b8594e18004af061d3,I.e Teresa Gonzales De Fanning
